Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 01:27:00, Changes= 1, Duration= 9, Cost= 622
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 09:00:00, Changes= 2, Duration= 13, Cost= 509
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 15:31:00, Changes= 5, Duration= 18, Cost= 286
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 14:15:00, Changes= 1, Duration= 9, Cost= 601
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 13:08:00, Changes= 0, Duration= 9, Cost= 514
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 09:05:00, Changes= 2, Duration= 15, Cost= 512
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 20:54:00, Changes= 0, Duration= 8, Cost= 512
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 04:42:00, Changes= 0, Duration= 7, Cost= 640
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 22:01:00, Changes= 4, Duration= 16, Cost= 339
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 05:42:00, Changes= 2, Duration= 9, Cost= 564
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 08:46:00, Changes= 4, Duration= 17, Cost= 286
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 15:03:00, Changes= 1, Duration= 10, Cost= 483
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 13:03:00, Changes= 4, Duration= 19, Cost= 278
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 17:45:00, Changes= 3, Duration= 13, Cost= 474
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 12:49:00, Changes= 5, Duration= 19, Cost= 129
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 20:01:00, Changes= 5, Duration= 17, Cost= 324
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 10:53:00, Changes= 3, Duration= 10, Cost= 237
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 09:45:00, Changes= 5, Duration= 24, Cost= 298
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 06:49:00, Changes= 4, Duration= 21, Cost= 344
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 16:53:00, Changes= 1, Duration= 9, Cost= 457
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 15:18:00, Changes= 2, Duration= 13, Cost= 461
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 00:47:00, Changes= 2, Duration= 13, Cost= 369
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 01:28:00, Changes= 4, Duration= 12, Cost= 289
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 09:21:00, Changes= 1, Duration= 8, Cost= 500
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 18:05:00, Changes= 5, Duration= 24, Cost= 352
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 13:08:00, Changes= 1, Duration= 8, Cost= 557
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 15:36:00, Changes= 3, Duration= 12, Cost= 260
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 23:21:00, Changes= 3, Duration= 15, Cost= 431
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 06:53:00, Changes= 3, Duration= 14, Cost= 329
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 08:29:00, Changes= 5, Duration= 23, Cost= 119
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 16:24:00, Changes= 1, Duration= 9, Cost= 425
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 04:35:00, Changes= 5, Duration= 19, Cost= 248
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 07:07:00, Changes= 3, Duration= 13, Cost= 424
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 00:18:00, Changes= 3, Duration= 11, Cost= 307
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 01:19:00, Changes= 5, Duration= 18, Cost= 201
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 02:00:00, Changes= 4, Duration= 15, Cost= 289
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 10:22:00, Changes= 3, Duration= 15, Cost= 386
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 06:54:00, Changes= 3, Duration= 15, Cost= 289
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 14:22:00, Changes= 4, Duration= 12, Cost= 238
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 20:11:00, Changes= 5, Duration= 23, Cost= 413
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 12:05:00, Changes= 2, Duration= 13, Cost= 317
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 08:17:00, Changes= 1, Duration= 9, Cost= 430
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 00:59:00, Changes= 2, Duration= 10, Cost= 332
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 11:16:00, Changes= 5, Duration= 19, Cost= 187
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 07:07:00, Changes= 0, Duration= 9, Cost= 688
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 04:13:00, Changes= 0, Duration= 7, Cost= 617
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 22:09:00, Changes= 5, Duration= 22, Cost= 273
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 15:04:00, Changes= 3, Duration= 15, Cost= 466
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 23:22:00, Changes= 3, Duration= 16, Cost= 263
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 17:53:00, Changes= 0, Duration= 7, Cost= 532
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 02:15:00, Changes= 5, Duration= 12, Cost= 227
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 07:58:00, Changes= 1, Duration= 10, Cost= 543
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 08:06:00, Changes= 0, Duration= 9, Cost= 635
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 12:33:00, Changes= 1, Duration= 9, Cost= 489
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 00:39:00, Changes= 2, Duration= 11, Cost= 331
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 01:29:00, Changes= 3, Duration= 18, Cost= 321
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 22:48:00, Changes= 5, Duration= 12, Cost= 183
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 18:14:00, Changes= 2, Duration= 10, Cost= 380
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 15:04:00, Changes= 0, Duration= 7, Cost= 562
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 15:03:00, Changes= 4, Duration= 11, Cost= 255
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 14:01:00, Changes= 3, Duration= 13, Cost= 419
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 12:37:00, Changes= 2, Duration= 15, Cost= 438
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 23:48:00, Changes= 4, Duration= 15, Cost= 295
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 13:57:00, Changes= 1, Duration= 11, Cost= 493
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 22:29:00, Changes= 0, Duration= 9, Cost= 689
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 15:43:00, Changes= 4, Duration= 16, Cost= 272
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 03:02:00, Changes= 3, Duration= 16, Cost= 369
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 14:05:00, Changes= 5, Duration= 22, Cost= 142
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 14:26:00, Changes= 5, Duration= 19, Cost= 179
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 20:04:00, Changes= 1, Duration= 12, Cost= 584
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 02:41:00, Changes= 0, Duration= 7, Cost= 614
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 04:34:00, Changes= 5, Duration= 19, Cost= 172
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 07:12:00, Changes= 5, Duration= 13, Cost= 236
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 15:17:00, Changes= 3, Duration= 16, Cost= 403
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 16:03:00, Changes= 0, Duration= 9, Cost= 653
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 12:40:00, Changes= 5, Duration= 18, Cost= 300
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 04:32:00, Changes= 1, Duration= 10, Cost= 576
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 16:04:00, Changes= 0, Duration= 9, Cost= 594
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 05:09:00, Changes= 0, Duration= 7, Cost= 660
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 03:26:00, Changes= 2, Duration= 11, Cost= 407
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 21:29:00, Changes= 4, Duration= 19, Cost= 476
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 18:39:00, Changes= 1, Duration= 11, Cost= 449
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 07:45:00, Changes= 1, Duration= 10, Cost= 459
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 16:33:00, Changes= 5, Duration= 12, Cost= 302
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 20:12:00, Changes= 0, Duration= 9, Cost= 653
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 20:44:00, Changes= 4, Duration= 13, Cost= 333
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 23:09:00, Changes= 5, Duration= 13, Cost= 201
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 10:13:00, Changes= 4, Duration= 16, Cost= 176
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 07:29:00, Changes= 1, Duration= 10, Cost= 446
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 23:40:00, Changes= 4, Duration= 13, Cost= 221
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 11:10:00, Changes= 0, Duration= 9, Cost= 525
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 19:54:00, Changes= 2, Duration= 13, Cost= 481
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 13:31:00, Changes= 3, Duration= 13, Cost= 353
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 01:25:00, Changes= 5, Duration= 18, Cost= 244
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 01:15:00, Changes= 0, Duration= 8, Cost= 564
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 16:46:00, Changes= 5, Duration= 22, Cost= 252
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 22:12:00, Changes= 2, Duration= 9, Cost= 379
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 12:20:00, Changes= 3, Duration= 18, Cost= 282
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 10:21:00, Changes= 3, Duration= 15, Cost= 381
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 23:54:00, Changes= 1, Duration= 8, Cost= 507
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 23:18:00, Changes= 0, Duration= 7, Cost= 504
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 06:01:00, Changes= 4, Duration= 19, Cost= 344
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 05:21:00, Changes= 5, Duration= 12, Cost= 148
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 03:37:00, Changes= 1, Duration= 10, Cost= 513
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 11:08:00, Changes= 4, Duration= 16, Cost= 404
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 10:32:00, Changes= 1, Duration= 9, Cost= 588
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 19:39:00, Changes= 2, Duration= 12, Cost= 427
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 05:04:00, Changes= 5, Duration= 19, Cost= 215
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 19:56:00, Changes= 1, Duration= 10, Cost= 557
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 22:28:00, Changes= 2, Duration= 11, Cost= 399
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 17:33:00, Changes= 5, Duration= 13, Cost= 220
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 02:36:00, Changes= 0, Duration= 8, Cost= 696
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 11:53:00, Changes= 3, Duration= 15, Cost= 379
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 17:51:00, Changes= 4, Duration= 17, Cost= 429
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 09:48:00, Changes= 0, Duration= 7, Cost= 582
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 15:20:00, Changes= 4, Duration= 17, Cost= 329
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 04:22:00, Changes= 3, Duration= 18, Cost= 384
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 01:51:00, Changes= 1, Duration= 10, Cost= 542
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 00:13:00, Changes= 5, Duration= 14, Cost= 421
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 16:37:00, Changes= 3, Duration= 16, Cost= 411
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 10:03:00, Changes= 3, Duration= 15, Cost= 472
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 13:19:00, Changes= 0, Duration= 8, Cost= 526
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 22:09:00, Changes= 3, Duration= 12, Cost= 327
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 11:50:00, Changes= 1, Duration= 10, Cost= 552
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 08:20:00, Changes= 1, Duration= 9, Cost= 555
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 05:56:00, Changes= 5, Duration= 24, Cost= 278
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 23:00:00, Changes= 1, Duration= 8, Cost= 617
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 07:51:00, Changes= 3, Duration= 10, Cost= 404
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 14:10:00, Changes= 2, Duration= 14, Cost= 371
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 00:30:00, Changes= 0, Duration= 9, Cost= 546
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 08:48:00, Changes= 3, Duration= 10, Cost= 225
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 13:56:00, Changes= 5, Duration= 17, Cost= 318
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 09:53:00, Changes= 2, Duration= 10, Cost= 347
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 10:03:00, Changes= 5, Duration= 22, Cost= 293
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 06:44:00, Changes= 4, Duration= 15, Cost= 324
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 17:49:00, Changes= 3, Duration= 13, Cost= 337
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 00:56:00, Changes= 4, Duration= 15, Cost= 198
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 08:33:00, Changes= 3, Duration= 13, Cost= 438
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 02:34:00, Changes= 5, Duration= 22, Cost= 226
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 08:43:00, Changes= 4, Duration= 19, Cost= 362
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 22:10:00, Changes= 5, Duration= 17, Cost= 116
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 07:30:00, Changes= 1, Duration= 12, Cost= 600
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 19:45:00, Changes= 4, Duration= 12, Cost= 342
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 19:58:00, Changes= 1, Duration= 10, Cost= 429
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 14:14:00, Changes= 4, Duration= 17, Cost= 265
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 13:43:00, Changes= 2, Duration= 9, Cost= 363
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 09:53:00, Changes= 2, Duration= 14, Cost= 578
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 19:37:00, Changes= 5, Duration= 12, Cost= 129
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 08:20:00, Changes= 1, Duration= 11, Cost= 498
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 09:45:00, Changes= 4, Duration= 17, Cost= 223
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 23:12:00, Changes= 1, Duration= 11, Cost= 529
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 18:55:00, Changes= 5, Duration= 14, Cost= 109
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 20:08:00, Changes= 5, Duration= 19, Cost= 310
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 04:15:00, Changes= 3, Duration= 18, Cost= 292
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 05:18:00, Changes= 0, Duration= 9, Cost= 689
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 12:40:00, Changes= 3, Duration= 10, Cost= 353
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 17:25:00, Changes= 0, Duration= 9, Cost= 532
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 00:30:00, Changes= 5, Duration= 23, Cost= 261
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 23:27:00, Changes= 3, Duration= 17, Cost= 316
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 13:53:00, Changes= 0, Duration= 7, Cost= 685
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 00:00:00, Changes= 0, Duration= 7, Cost= 686
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 12:18:00, Changes= 5, Duration= 23, Cost= 373
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 11:04:00, Changes= 4, Duration= 20, Cost= 253
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 18:01:00, Changes= 3, Duration= 10, Cost= 378
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 07:37:00, Changes= 2, Duration= 11, Cost= 351
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 20:22:00, Changes= 4, Duration= 12, Cost= 271
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 02:34:00, Changes= 1, Duration= 10, Cost= 465
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 12:28:00, Changes= 0, Duration= 8, Cost= 539
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 11:52:00, Changes= 2, Duration= 10, Cost= 422
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 07:55:00, Changes= 5, Duration= 22, Cost= 269
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 20:09:00, Changes= 0, Duration= 9, Cost= 680
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 15:20:00, Changes= 5, Duration= 12, Cost= 231
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 17:02:00, Changes= 1, Duration= 9, Cost= 562
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 14:22:00, Changes= 2, Duration= 13, Cost= 429
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 12:18:00, Changes= 4, Duration= 21, Cost= 331
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 02:30:00, Changes= 0, Duration= 9, Cost= 512
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 05:42:00, Changes= 3, Duration= 12, Cost= 508
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 01:21:00, Changes= 2, Duration= 11, Cost= 411
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 05:19:00, Changes= 4, Duration= 19, Cost= 370
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 13:29:00, Changes= 1, Duration= 10, Cost= 501
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 11:33:00, Changes= 2, Duration= 9, Cost= 419
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 06:47:00, Changes= 2, Duration= 12, Cost= 466
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 09:04:00, Changes= 2, Duration= 13, Cost= 347
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 12:55:00, Changes= 1, Duration= 10, Cost= 594
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 04:17:00, Changes= 4, Duration= 20, Cost= 129
Start= Hong Kong, Goal= JFK, Date= 11/15/19, Time= 02:41:00, Changes= 1, Duration= 11, Cost= 537
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 08:12:00, Changes= 0, Duration= 7, Cost= 658
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 09:12:00, Changes= 0, Duration= 7, Cost= 671
Start= JFK, Goal= Düsseldorf, Date= 11/15/19, Time= 00:24:00, Changes= 3, Duration= 18, Cost= 285
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 05:26:00, Changes= 0, Duration= 9, Cost= 600
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 11:43:00, Changes= 0, Duration= 9, Cost= 669
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 23:34:00, Changes= 1, Duration= 8, Cost= 464
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 01:16:00, Changes= 0, Duration= 7, Cost= 646
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 16:09:00, Changes= 4, Duration= 16, Cost= 302
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 17:33:00, Changes= 4, Duration= 16, Cost= 394
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 01:27:00, Changes= 2, Duration= 10, Cost= 358
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 00:36:00, Changes= 2, Duration= 9, Cost= 493
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 04:24:00, Changes= 0, Duration= 9, Cost= 543
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 21:37:00, Changes= 1, Duration= 9, Cost= 507
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 11:59:00, Changes= 2, Duration= 13, Cost= 466
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 18:23:00, Changes= 3, Duration= 15, Cost= 441
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 04:54:00, Changes= 5, Duration= 18, Cost= 263
Start= Düsseldorf, Goal= NewArk, Date= 11/15/19, Time= 05:16:00, Changes= 0, Duration= 7, Cost= 673
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 12:30:00, Changes= 1, Duration= 10, Cost= 446
Start= NewArk, Goal= Hong Kong, Date= 11/15/19, Time= 13:38:00, Changes= 0, Duration= 8, Cost= 591
Start= Düsseldorf, Goal= JFK, Date= 11/15/19, Time= 11:14:00, Changes= 2, Duration= 10, Cost= 380
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 04:37:00, Changes= 4, Duration= 12, Cost= 299
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 11:45:00, Changes= 4, Duration= 11, Cost= 383
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 15:33:00, Changes= 0, Duration= 9, Cost= 514
Start= Hong Kong, Goal= NewArk, Date= 11/15/19, Time= 00:15:00, Changes= 0, Duration= 8, Cost= 556
Start= NewArk, Goal= Düsseldorf, Date= 11/15/19, Time= 03:12:00, Changes= 5, Duration= 14, Cost= 287
Start= Hong Kong, Goal= Düsseldorf, Date= 11/15/19, Time= 18:33:00, Changes= 3, Duration= 10, Cost= 275
Start= Düsseldorf, Goal= Hong Kong, Date= 11/15/19, Time= 21:35:00, Changes= 3, Duration= 10, Cost= 366
Start= JFK, Goal= Hong Kong, Date= 11/15/19, Time= 18:31:00, Changes= 3, Duration= 12, Cost= 379
